color;director_name;num_critic_for_reviews;duration;final_budget;movie_title;imdb_score
Color;Catherine Hardwicke;291.0;100.0;42000000.0;Red Riding Hood ;5.4
Color;John Herzfeld;151.0;120.0;60000000.0;15 Minutes ;6.1
Color;Annabel Jankel;36.0;104.0;42000000.0;Super Mario Bros. ;4.0
Color;Andrew Niccol;168.0;122.0;50000000.0;Lord of War ;7.6
 Black and White;Yimou Zhang;283.0;80.0;31000000.0;Hero ;7.9
Color;Julie Anne Robinson;127.0;91.0;40000000.0;One for the Money ;5.3
Color;Evan Goldberg;293.0;112.0;44000000.0;The Interview ;6.6
Color;Sngmoo Lee;95.0;100.0;45000000.0;The Warrior's Way ;6.3
 Black and White;;4.0;30.0;11550513.898588037;McHale's Navy             ;7.5
Color;Jean-Pierre Jeunet;213.0;105.0;28960200.0;Micmacs ;7.2
Color;Curtis Hanson;119.0;110.0;41000000.0;8 Mile ;7.0
Color;Jamel Debbouze;9.0;101.0;16233309.637664907;Animal Kingdom: Let's go Ape ;4.9
Color;Brian Helgeland;167.0;144.0;65000000.0;A Knight's Tale ;6.9
Color;Gordon Chan;98.0;108.0;41000000.0;The Medallion ;5.2
Color;M. Night Shyamalan;234.0;107.0;40000000.0;The Sixth Sense ;8.1
Color;Asger Leth;258.0;102.0;42000000.0;Man on a Ledge ;6.6
Color;David Frankel;108.0;100.0;41000000.0;The Big Year ;6.2
Color;John G. Avildsen;81.0;126.0;8000000.0;The Karate Kid ;7.2
Color;David O. Russell;538.0;138.0;40000000.0;American Hustle ;7.3
Color;Anne Fletcher;224.0;108.0;40000000.0;The Proposal ;6.7
Color;Bruce Beresford;129.0;105.0;70000000.0;Double Jeopardy ;6.4
Color;Robert Zemeckis;125.0;108.0;40000000.0;Back to the Future Part II ;7.8
Color;Luc Besson;433.0;89.0;40000000.0;Lucy ;6.4
Color;Sam Taylor-Johnson;362.0;129.0;40000000.0;Fifty Shades of Grey ;4.1
Color;Robert Rodriguez;93.0;84.0;38000000.0;Spy Kids 3-D: Game Over ;4.1
Color;Joel Schumacher;71.0;149.0;40000000.0;A Time to Kill ;7.4
Color;Shawn Levy;104.0;94.0;40000000.0;Cheaper by the Dozen ;5.8
Color;Peter Berg;319.0;121.0;40000000.0;Lone Survivor ;7.6
 Black and White;Penny Marshall;41.0;128.0;40000000.0;A League of Their Own ;7.2
Color;James Wan;300.0;134.0;40000000.0;The Conjuring 2 ;7.8
Color;David Fincher;556.0;120.0;40000000.0;The Social Network ;7.7
Color;Ken Kwapis;161.0;129.0;40000000.0;He's Just Not That Into You ;6.4
Color;David Zucker;151.0;89.0;45000000.0;Scary Movie 4 ;5.1
Color;Wes Craven;212.0;116.0;40000000.0;Scream 3 ;5.5
Color;Robert Zemeckis;111.0;118.0;40000000.0;Back to the Future Part III ;7.4
Color;Etan Cohen;173.0;107.0;40000000.0;Get Hard ;6.0
Color;Francis Ford Coppola;181.0;155.0;40000000.0;Bram Stoker's Dracula ;7.5
Color;Nora Ephron;252.0;123.0;40000000.0;Julie & Julia ;7.0
Color;Brian Helgeland;216.0;128.0;40000000.0;42 ;7.5
Color;Anthony Minghella;203.0;139.0;40000000.0;The Talented Mr. Ripley ;7.3
Color;Bobby Farrelly;218.0;109.0;35000000.0;Dumb and Dumber To ;5.7
Color;Frank Marshall;118.0;120.0;40000000.0;Eight Below ;7.3
Color;Nancy Meyers;241.0;121.0;35000000.0;The Intern ;7.2
Color;Tim Story;119.0;102.0;40000000.0;Ride Along 2 ;5.9
Color;Michael Mann;89.0;117.0;40000000.0;The Last of the Mohicans ;7.8
Color;Taylor Hackford;209.0;178.0;40000000.0;Ray ;7.7
 Black and White;Frank Miller;374.0;147.0;40000000.0;Sin City ;8.1
Color;Pete Travis;235.0;90.0;40000000.0;Vantage Point ;6.6
Color;John Hamburg;215.0;105.0;40000000.0;I Love You, Man ;7.1
Color;Bobby Farrelly;109.0;114.0;40000000.0;Shallow Hal ;5.9
 Black and White;Oliver Stone;125.0;206.0;40000000.0;JFK ;8.0
Color;John Whitesell;65.0;99.0;40000000.0;Big Momma's House 2 ;4.6
Color;Gore Verbinski;125.0;123.0;57000000.0;The Mexican ;6.1
Color;Burr Steers;191.0;102.0;20000000.0;17 Again ;6.4
Color;Nick Cassavetes;191.0;109.0;40000000.0;The Other Woman ;6.0
Color;David R. Ellis;221.0;82.0;40000000.0;The Final Destination ;5.2
Color;Steven Spielberg;459.0;142.0;40000000.0;Bridge of Spies ;7.6
Color;John Moore;131.0;106.0;40000000.0;Behind Enemy Lines ;6.4
Color;Nicholas Stoller;222.0;114.0;23278631.02202086;Get Him to the Greek ;6.4
Color;Peter Chelsom;118.0;106.0;50000000.0;Shall We Dance ;6.1
Color;Joe Dante;100.0;108.0;40000000.0;Small Soldiers ;6.1
Color;Mark A.Z. Dippé;70.0;98.0;40000000.0;Spawn ;5.2
Color;Kevin Reynolds;138.0;131.0;35000000.0;The Count of Monte Cristo ;7.7
Color;Brad Furman;274.0;118.0;40000000.0;The Lincoln Lawyer ;7.3
Color;Jaume Collet-Serra;349.0;113.0;30000000.0;Unknown ;6.9
Color;Christopher Nolan;341.0;130.0;40000000.0;The Prestige ;8.5
Color;Sean Anders;196.0;116.0;42000000.0;Horrible Bosses 2 ;6.3
Color;Cal Brunker;83.0;89.0;40000000.0;Escape from Planet Earth ;5.9
Color;Mel Gibson;283.0;139.0;40000000.0;Apocalypto ;7.8
Color;John Glen;105.0;130.0;30000000.0;The Living Daylights ;6.7
Color;Nimród Antal;351.0;107.0;40000000.0;Predators ;6.4
Color;Ivan Reitman;16.0;116.0;40000000.0;Legal Eagles ;5.9
Color;David Koepp;195.0;96.0;40000000.0;Secret Window ;6.6
Color;Alejandro Agresti;175.0;99.0;40000000.0;The Lake House ;6.8
 Black and White;Iain Softley;193.0;104.0;43000000.0;The Skeleton Key ;6.5
Color;Peter Hedges;169.0;105.0;25000000.0;The Odd Life of Timothy Green ;6.6
Color;Paul Weiland;128.0;101.0;40000000.0;Made of Honor ;5.8
Color;Clint Eastwood;249.0;134.0;40000000.0;Jersey Boys ;6.9
Color;Francis Ford Coppola;91.0;135.0;40000000.0;The Rainmaker ;7.1
Color;Mathieu Kassovitz;207.0;98.0;40000000.0;Gothika ;5.8
Color;Steven Spielberg;77.0;155.0;36000000.00000001;Amistad ;7.2
Color;John McTiernan;25.0;106.0;40000000.0;Medicine Man ;6.0
Color;Colin Strause;211.0;102.0;40000000.0;Aliens vs. Predator: Requiem ;4.7
Color;Donald Petrie;19.0;95.0;40000000.0;Ri¢hie Ri¢h ;5.2
Color;Joan Chen;101.0;103.0;65000000.0;Autumn in New York ;5.5
Color;Marc Lawrence;175.0;95.0;40000000.0;Music and Lyrics ;6.5
Color;Greg Mottola;342.0;109.0;40000000.0;Paul ;7.0
Color;Anne Fletcher;147.0;95.0;40000000.0;The Guilt Trip ;5.8
Color;Wes Craven;420.0;111.0;40000000.0;Scream 4 ;6.2
Color;Joel Schumacher;138.0;123.0;40000000.0;8MM ;6.5
Color;Oliver Stone;82.0;140.0;38000000.0;The Doors ;7.2
Color;Jake Kasdan;201.0;94.0;40000000.0;Sex Tape ;5.1
Color;Diane Keaton;82.0;94.0;60000000.0;Hanging Up ;4.7
Color;Steven Quale;277.0;92.0;40000000.0;Final Destination 5 ;5.9
Color;Kelly Makin;90.0;102.0;75000000.0;Mickey Blue Eyes ;5.8
Color;Mimi Leder;157.0;123.0;40000000.0;Pay It Forward ;7.2
Color;Bobby Farrelly;124.0;104.0;30000000.0;Fever Pitch ;6.2
Color;;3.0;30.0;15724831.01876941;Arthur             ;7.4
Color;Steven Brill;146.0;102.0;40000000.0;Drillbit Taylor ;5.7
Color;Seth MacFarlane;303.0;136.0;40000000.0;A Million Ways to Die in the West ;6.1
Color;Russell Mulcahy;70.0;93.0;25000000.0;The Shadow ;6.0
Color;Stephen Daldry;283.0;129.0;40000000.0;Extremely Loud & Incredibly Close ;6.9
Color;Roger Michell;212.0;107.0;40000000.0;Morning Glory ;6.5
Color;Jim Sheridan;98.0;117.0;40000000.0;Get Rich or Die Tryin' ;5.0
Color;Christian Duguay;110.0;116.0;60000000.0;The Art of War ;5.7
Color;Chris Columbus;146.0;135.0;40000000.0;Rent ;7.0
Color;Chuck Russell;100.0;107.0;65000000.0;Bless the Child ;5.1
Color;Sam Weisman;62.0;90.0;75000000.0;The Out-of-Towners ;5.3
Color;John Frankenheimer;70.0;99.0;40000000.0;The Island of Dr. Moreau ;4.4
Color;Peter Hyams;107.0;104.0;40000000.0;The Musketeer ;4.7
Color;Justin Chadwick;169.0;115.0;35000000.0;The Other Boleyn Girl ;6.7
Color;Pat O'Connor;94.0;119.0;40000000.0;Sweet November ;6.7
Color;Stephen Hopkins;190.0;99.0;40000000.0;The Reaping ;5.7
Color;Martin Scorsese;112.0;112.0;500000.0;Mean Streets ;7.4
Color;Penny Marshall;12.0;128.0;40000000.0;Renaissance Man ;6.1
Color;Olivier Megaton;201.0;112.0;40000000.0;Colombiana ;6.4
Color;Frederik Du Chau;34.0;86.0;40000000.0;The Magic Sword: Quest for Camelot ;6.2
Color;Michael Caton-Jones;104.0;108.0;60000000.0;City by the Sea ;6.2
 Black and White;Irwin Winkler;55.0;128.0;60000000.0;At First Sight ;5.9
Color;Joseph Kahn;86.0;84.0;40000000.0;Torque ;4.0
Color;Harold Becker;50.0;111.0;40000000.0;City Hall ;6.2
Color;Paul Verhoeven;181.0;131.0;45000000.0;Showgirls ;4.6
Color;Sofia Coppola;260.0;123.0;40000000.0;Marie Antoinette ;6.4
Color;Barbet Schroeder;40.0;101.0;40000000.0;Kiss of Death ;5.9
Color;Stephen Kay;102.0;102.0;63600000.0;Get Carter ;5.1
Color;J.A. Bayona;371.0;114.0;45000000.0;The Impossible ;7.6
Color;Elaine May;49.0;107.0;55000000.0;Ishtar ;4.2
Color;Wes Anderson;335.0;87.0;40000000.0;Fantastic Mr. Fox ;7.8
Color;Stephen Herek;86.0;103.0;40000000.0;Life or Something Like It ;5.8
Color;John Carpenter;40.0;99.0;40000000.0;Memoirs of an Invisible Man ;5.9
 Black and White;Jean-Pierre Jeunet;242.0;122.0;13731718.0;Amélie ;8.4
Color;Dennie Gordon;70.0;91.0;30000000.0;New York Minute ;4.8
Color;Charles Shyer;135.0;103.0;60000000.0;Alfie ;6.2
Color;Ken Kwapis;125.0;107.0;40000000.0;Big Miracle ;6.5
Color;Ulu Grosbard;54.0;106.0;38000000.0;The Deep End of the Ocean ;6.3
Color;William Malone;104.0;101.0;42000000.0;Feardotcom ;3.3
Color;Paul Weitz;157.0;109.0;40000000.0;Cirque du Freak: The Vampire's Assistant ;5.9
Color;Danny DeVito;78.0;89.0;40000000.0;Duplex ;5.8
Color;Malcolm D. Lee;88.0;100.0;13858075.982307687;Soul Men ;6.5
Color;Jerry Jameson;32.0;119.0;36000000.00000001;Raise the Titanic ;4.7
Color;Mic Rodgers;75.0;83.0;45000000.0;Universal Soldier: The Return ;4.1
Color;Christian Alvart;219.0;108.0;33000000.0;Pandorum ;6.8
Color;Gary Fleder;83.0;102.0;40000000.0;Impostor ;6.2
Color;Christian Duguay;53.0;93.0;40000000.0;Extreme Ops ;4.5
Color;Jean-Marie Poiré;61.0;84.0;35000000.0;Just Visiting ;5.8
Color;Danny Boyle;308.0;107.0;39478482.44620612;Sunshine ;7.3
Color;Brian Robbins;70.0;91.0;40000000.0;A Thousand Words ;5.9
Color;Marc F. Adler;41.0;94.0;40000000.0;Delgo ;4.4
Color;Pierre Morel;224.0;115.0;40000000.0;The Gunman ;5.8
Color;Geoffrey Sax;66.0;93.0;40000000.0;Alex Rider: Operation Stormbreaker ;5.1
Color;D.J. Caruso;253.0;105.0;20000000.0;Disturbia ;6.9
Color;Iain Softley;79.0;107.0;20000000.0;Hackers ;6.2
Color;Richard Shepard;94.0;101.0;25000000.0;The Hunting Party ;6.9
 Black and White;Joel Coen;77.0;111.0;30000000.0;The Hudsucker Proxy ;7.3
Color;Peter Ho-Sun Chan;106.0;113.0;40000000.0;The Warlords ;7.1
Color;Sergey Bodrov;30.0;112.0;25000000.0;Nomad: The Warrior ;6.0
Color;Joon-ho Bong;488.0;126.0;39200000.0;Snowpiercer ;7.0
Color;Bibo Bergeron;63.0;90.0;26815000.0;A Monster in Paris ;6.8
Color;Jeff Nathanson;42.0;93.0;14117788.661846638;The Last Shot ;5.7
Color;Alex Proyas;118.0;98.0;23000000.0;The Crow ;7.6
Color;S.S. Rajamouli;44.0;159.0;18026148.0;Baahubali: The Beginning ;8.4
Color;Robert Schwentke;214.0;107.0;39000000.0;The Time Traveler's Wife ;7.1
Color;Michael Lehmann;110.0;102.0;22756220.45972987;Because I Said So ;5.6
 Black and White;Tim Burton;370.0;87.0;39000000.0;Frankenweenie ;7.0
Color;Joss Whedon;276.0;119.0;40000000.0;Serenity ;8.0
Color;Charles S. Dutton;76.0;110.0;39000000.0;Against the Ropes ;5.3
Color;Richard Lester;95.0;125.0;39000000.0;Superman III ;4.9
Color;Peter Segal;211.0;113.0;40000000.0;Grudge Match ;6.4
Color;John Woo;160.0;150.0;86905558.78823356;Red Cliff ;7.4
Color;Andy Tennant;97.0;108.0;38000000.0;Sweet Home Alabama ;6.1
Color;Robert Luketic;174.0;96.0;38000000.0;The Ugly Truth ;6.5
Color;Jonathan Lynn;23.0;93.0;39000000.0;Sgt. Bilko ;5.7
Color;Robert Rodriguez;103.0;100.0;38000000.0;Spy Kids 2: Island of Lost Dreams ;5.1
Color;David Carson;98.0;118.0;35000000.0;Star Trek: Generations ;6.6
Color;Kar-Wai Wong;273.0;122.0;38600000.0;The Grandmaster ;6.5
Color;Francis Lawrence;279.0;120.0;38000000.0;Water for Elephants ;6.9
Color;;22.0;60.0;48391653.052152246;3rd Rock from the Sun             ;7.8
Color;Yuefeng Song;4.0;88.0;40000000.0;Dragon Nest: Warriors' Dawn ;6.4
 Black and White;Norman Jewison;65.0;146.0;50000000.0;The Hurricane ;7.6
Color;Michael Apted;98.0;115.0;38000000.0;Enough ;5.6
Color;David Mirkin;116.0;123.0;35000000.0;Heartbreakers ;6.2
Color;Andy Fickman;76.0;94.0;30000000.0;Paul Blart: Mall Cop 2 ;4.4
Color;Luis Mandoki;106.0;102.0;53000000.0;Angel Eyes ;5.6
Color;John Pasquin;55.0;98.0;38000000.0;Joe Somebody ;5.5
Color;Roman Polanski;172.0;133.0;38000000.0;The Ninth Gate ;6.7
Color;Michael Apted;47.0;118.0;38000000.0;Extreme Measures ;6.1
Color;Stephen Herek;107.0;105.0;57000000.0;Rock Star ;6.2
Color;Lee Daniels;323.0;109.0;10000000.0;Precious ;7.3
Color;Ridley Scott;37.0;129.0;38000000.0;White Squall ;6.6
Color;John Carpenter;297.0;109.0;15000000.0;The Thing ;8.2
Color;David Twohy;302.0;127.0;38000000.0;Riddick ;6.4
Color;Jeb Stuart;38.0;118.0;37000000.0;Switchback ;6.4
Color;Steve Miner;31.0;110.0;38000000.0;Texas Rangers ;5.2
Color;Gil Kenan;118.0;90.0;55000000.0;City of Ember ;6.5
Color;Paul Thomas Anderson;546.0;144.0;32000000.0;The Master ;7.1
Color;David Leland;21.0;97.0;38000000.0;Virgin Territory ;4.8
 Black and White;Gary Fleder;86.0;130.0;40000000.0;The Express ;7.3
Color;J Blakeson;194.0;112.0;38000000.0;The 5th Wave ;5.2
Color;Ryan Coogler;437.0;133.0;35000000.0;Creed ;7.7
Color;Ben Affleck;378.0;150.0;37000000.0;The Town ;7.6
Color;Kirk Jones;170.0;110.0;40000000.0;What to Expect When You're Expecting ;5.7
Color;Ethan Coen;341.0;96.0;37000000.0;Burn After Reading ;7.0
Color;Jennifer Flackett;139.0;96.0;37000000.0;Nim's Island ;6.0
Color;Ron Howard;393.0;123.0;38000000.0;Rush ;8.1
Color;Paul Thomas Anderson;224.0;188.0;37000000.0;Magnolia ;8.0
Color;Kevin Smith;203.0;107.0;37000000.0;Cop Out ;5.6
Color;Christian Ditter;148.0;110.0;38000000.0;How to Be Single ;6.1
Color;Charles Martin Smith;131.0;113.0;37000000.0;Dolphin Tale ;6.9
Color;Catherine Hardwicke;350.0;122.0;37000000.0;Twilight ;5.2
Color;Nick Cassavetes;129.0;116.0;36000000.00000001;John Q ;7.0
Color;Les Mayfield;40.0;93.0;65000000.0;Blue Streak ;6.3
Color;Rawson Marshall Thurber;289.0;118.0;37000000.0;We're the Millers ;7.0
Color;Fedor Bondarchuk;14.0;115.0;29500000.000000004;Obitaemyy ostrov ;5.3
Color;Jonathan Mostow;72.0;93.0;36000000.00000001;Breakdown ;6.9
Color;Irvin Kershner;89.0;121.0;36000000.00000001;Never Say Never Again ;6.2
Color;Steve Pink;265.0;101.0;36000000.00000001;Hot Tub Time Machine ;6.4
Color;Charles Martin Smith;54.0;107.0;36000000.00000001;Dolphin Tale 2 ;6.4
Color;John Frankenheimer;126.0;124.0;42000000.0;Reindeer Games ;5.7
Color;F. Gary Gray;110.0;109.0;36000000.00000001;A Man Apart ;6.1
Color;Cameron Crowe;138.0;105.0;37000000.0;Aloha ;5.4
Color;Rob Reiner;31.0;130.0;36000000.00000001;Ghosts of Mississippi ;6.7
Color;Scott Hicks;95.0;127.0;35000000.0;Snow Falling on Cedars ;6.8
Color;Mikael Håfström;267.0;114.0;37000000.0;The Rite ;6.0
Color;Andrew Niccol;175.0;106.0;36000000.00000001;Gattaca ;7.8
Color;Andrew Bergman;63.0;95.0;44000000.0;Isn't She Great ;5.3
Color;Kirk De Micco;85.0;81.0;37000000.0;Space Chimps ;4.5
Color;Chris Rock;44.0;95.0;35200000.0;Head of State ;5.4
Color;Todd Phillips;334.0;108.0;35000000.0;The Hangover ;7.8
Color;Wilson Yip;78.0;105.0;36000000.00000001;Ip Man 3 ;7.2
Color;Jay Roach;199.0;95.0;33000000.0;Austin Powers: The Spy Who Shagged Me ;6.6
Color;Tim Burton;186.0;126.0;35000000.0;Batman ;7.6
Color;Roland Joffé;77.0;102.0;36000000.00000001;There Be Dragons ;5.9
Color;Richard Donner;68.0;121.0;35000000.0;Lethal Weapon 3 ;6.7
Color;John Lee Hancock;261.0;129.0;29000000.0;The Blind Side ;7.7
Color;;5.0;43.0;15114263.404299866;Rush Hour             ;5.8
Color;Robert Rodriguez;122.0;88.0;35000000.0;Spy Kids ;5.4
Color;Seth Gordon;340.0;106.0;35000000.0;Horrible Bosses ;6.9
Color;Ethan Coen;493.0;110.0;38000000.0;True Grit ;7.7
Color;David Frankel;208.0;109.0;35000000.0;The Devil Wears Prada ;6.8
Color;Robert Wise;134.0;143.0;35000000.0;Star Trek: The Motion Picture ;6.4
Color;Seth Gordon;275.0;120.0;35000000.0;Identity Thief ;5.7
Color;Martin Scorsese;120.0;128.0;35000000.0;Cape Fear ;7.3
Color;Robert Luketic;144.0;123.0;35000000.0;21 ;6.8
Color;Judd Apatow;332.0;129.0;35000000.0;Trainwreck ;6.3
Color;Kevin Rodney Sullivan;104.0;105.0;35000000.0;Guess Who ;5.9
Color;Anthony Minghella;116.0;162.0;27000000.0;The English Patient ;7.4
Color;Curtis Hanson;177.0;138.0;35000000.0;L.A. Confidential ;8.3
Color;Mike Mitchell;127.0;100.0;35000000.0;Sky High ;6.2
Color;Frank Oz;83.0;90.0;35000000.0;In & Out ;6.3
Color;Roger Donaldson;97.0;108.0;35000000.0;Species ;5.8
Color;Wes Craven;256.0;101.0;1800000.0;A Nightmare on Elm Street ;7.5
Color;Tarsem Singh;225.0;109.0;33000000.0;The Cell ;6.3
Color;Randall Wallace;83.0;132.0;35000000.0;The Man in the Iron Mask ;6.4
Color;Randall Wallace;160.0;123.0;35000000.0;Secretariat ;7.2
Color;Kevin Munroe;191.0;87.0;34000000.0;TMNT ;6.3
Color;Michael Tollin;74.0;109.0;35000000.0;Radio ;6.9
Color;Will Gluck;238.0;109.0;35000000.0;Friends with Benefits ;6.6
Color;Nicholas Stoller;177.0;92.0;35000000.0;Neighbors 2: Sorority Rising ;6.0
Color;John Lee Hancock;405.0;125.0;35000000.0;Saving Mr. Banks ;7.5
Color;Spike Lee;61.0;202.0;33000000.0;Malcolm X ;7.7
Color;Judd Apatow;285.0;134.0;35000000.0;This Is 40 ;6.2
Color;Walt Becker;124.0;88.0;35000000.0;Old Dogs ;5.4
Color;Patrick Tatopoulos;164.0;92.0;35000000.0;Underworld: Rise of the Lycans ;6.6
Color;Ken Kwapis;120.0;91.0;35000000.0;License to Wed ;5.3
Color;Dennis Dugan;90.0;75.0;33000000.0;The Benchwarmers ;5.6
Color;Gary David Goldberg;120.0;98.0;30000000.0;Must Love Dogs ;5.9
Color;Mike Newell;117.0;147.0;35000000.0;Donnie Brasco ;7.8
Color;Paul W.S. Anderson;226.0;100.0;33000000.0;Resident Evil ;6.7
Color;Tobe Hooper;223.0;120.0;10700000.0;Poltergeist ;7.4
Color;Ethan Coen;193.0;104.0;35000000.0;The Ladykillers ;6.2
Color;John Moore;228.0;103.0;35000000.0;Max Payne ;5.4
Color;Andrew Niccol;360.0;109.0;40000000.0;In Time ;6.7
Color;Alan Poul;148.0;104.0;35000000.0;The Back-up Plan ;5.3
Color;Luke Greenfield;128.0;112.0;35000000.0;Something Borrowed ;5.9
Color;;3.0;60.0;11901275.276126277;Hit the Floor             ;7.0
Color;Gil Junger;46.0;95.0;50000000.0;Black Knight ;4.8
Color;Michael Ritchie;40.0;102.0;20177616.453477055;The Bad News Bears ;7.3
Color;Steven E. de Souza;63.0;102.0;35000000.0;Street Fighter ;3.8
 Black and White;Roman Polanski;193.0;150.0;35000000.0;The Pianist ;8.5
Color;Catherine Hardwicke;122.0;101.0;30000000.0;The Nativity Story ;6.8
Color;Jaume Collet-Serra;228.0;108.0;30000000.0;House of Wax ;5.3
Color;Mike Nichols;212.0;98.0;27000000.0;Closer ;7.3
Color;Clint Eastwood;392.0;137.0;35000000.0;J. Edgar ;6.6
Color;Alexandre Aja;208.0;112.0;35000000.0;Mirrors ;6.2
Color;Michael Rymer;137.0;101.0;35000000.0;Queen of the Damned ;5.2
Color;Stephen Hopkins;119.0;103.0;35000000.0;Predator 2 ;6.2
Color;Gregory Hoblit;195.0;101.0;35000000.0;Untraceable ;6.2
Color;Hugh Wilson;95.0;112.0;35000000.0;Blast from the Past ;6.6
Color;Mike Hodges;100.0;111.0;20000000.0;Flash Gordon ;6.4
Color;Kevin Smith;164.0;102.0;35000000.0;Jersey Girl ;6.2
Color;Rob Cohen;211.0;101.0;35000000.0;Alex Cross ;5.1
Color;Clint Eastwood;91.0;155.0;35000000.0;Midnight in the Garden of Good and Evil ;6.6
Color;Scott Mann;44.0;93.0;9000000.000000002;Heist ;6.1
Color;Susanna White;97.0;109.0;35000000.0;Nanny McPhee Returns ;6.1
Color;Danny DeVito;32.0;140.0;35000000.0;Hoffa ;6.6
Color;Chris Carter;270.0;108.0;30000000.0;The X Files: I Want to Believe ;5.9
Color;Tommy O'Haver;89.0;96.0;35000000.0;Ella Enchanted ;6.3
Color;Peter Landesman;219.0;123.0;35000000.0;Concussion ;7.1
Color;John Singleton;180.0;106.0;35000000.0;Abduction ;5.0
Color;Gary Chapman;93.0;76.0;35000000.0;Valiant ;5.6
Color;Curtis Hanson;173.0;107.0;55000000.0;Wonder Boys ;7.4
Color;Craig Mazin;121.0;82.0;35000000.0;Superhero Movie ;4.5
Color;Allen Hughes;298.0;109.0;35000000.0;Broken City ;6.2
Color;Wes Craven;158.0;99.0;38000000.0;Cursed ;5.0
Color;David Koepp;248.0;91.0;35000000.0;Premium Rush ;6.5
Color;Anne Fletcher;155.0;87.0;35000000.0;Hot Pursuit ;5.1
Color;Shekhar Kapur;105.0;125.0;35000000.0;The Four Feathers ;6.5
Color;Taylor Hackford;224.0;118.0;35000000.0;Parker ;6.2
Color;Richard Loncraine;129.0;98.0;31000000.0;Wimbledon ;6.3
Color;Roger Kumble;101.0;92.0;35000000.0;Furry Vengeance ;3.8
Color;Kimble Rendall;145.0;93.0;21348105.884694487;Bait ;5.2
Color;Peter Yates;57.0;116.0;47000000.0;Krull ;6.0
Color;Robert Redford;227.0;92.0;35000000.0;Lions for Lambs ;6.2
Color;John Milius;13.0;115.0;35000000.0;Flight of the Intruder ;5.7
Color;Jake Kasdan;171.0;120.0;35000000.0;Walk Hard: The Dewey Cox Story ;6.7
Color;Lasse Hallström;119.0;111.0;35000000.0;The Shipping News ;6.8
Color;Les Mayfield;44.0;94.0;35000000.0;American Outlaws ;6.0
Color;Jean-Marc Vallée;188.0;100.0;35000000.0;The Young Victoria ;7.3
Color;Dominic Sena;166.0;101.0;35000000.0;Whiteout ;5.5
Color;Terrence Malick;584.0;139.0;32000000.0;The Tree of Life ;6.7
Color;Hark Tsui;67.0;91.0;35000000.0;Knock Off ;4.8
Color;David Ayer;233.0;109.0;35000000.0;Sabotage ;5.7
Color;Brian Helgeland;112.0;102.0;38000000.0;The Order ;5.1
Color;Lexi Alexander;151.0;103.0;35000000.0;Punisher: War Zone ;6.0
Color;Peter Hewitt;63.0;83.0;35000000.0;Zoom ;4.2
Color;Robert Zemeckis;335.0;123.0;35000000.0;The Walk ;7.4
Color;Ronny Yu;24.0;101.0;35000000.0;Warriors of Virtue ;4.6
Color;Ridley Scott;147.0;117.0;35000000.0;A Good Year ;6.9
Color;;51.0;60.0;33846250.396364406;Luther             ;8.6
Color;Richard Donner;10.0;114.0;35000000.0;Radio Flyer ;6.9
Color;Taylor Hackford;12.0;330.0;35000000.0;Blood In, Blood Out ;8.0
Color;Bille August;50.0;121.0;35000000.0;Smilla's Sense of Snow ;6.4
Color;Brian De Palma;149.0;114.0;35000000.0;Femme Fatale ;6.3
 Black and White;Moustapha Akkad;24.0;156.0;35000000.0;Lion of the Desert ;8.4
Color;Jean-Paul Rappeneau;28.0;135.0;19545630.374025732;The Horseman on the Roof ;7.1
Color;Ang Lee;95.0;148.0;35000000.0;Ride with the Devil ;6.8
